ID,TEXTO,CATEGORIA
371414,"Olá, pessoal, aqui quem fala é o professor Bruno, sou professor de química do Objetivo e agora faremos alguns exercícios sobre soluções e o coeficiente de solubilidade. O coeficiente é o máximo que dá para dissolver de uma determinada substância numa determinada quantidade de solvente naquela temperatura, tá, portanto, a alternativa b de bola é ótima, a solução fica saturada, com 34 gramas de cloreto de potássio dissolvidas e em equilíbrio com 6 gramas de cloreto de potássio em estado sólido, alternativa b, de bola, resolve. Muito interessante, essa é a questão de número 2. E a questão de número 3 é uma questão de alto nível, ela fala o seguinte, tem-se 540 gramas de uma solução aquosa de sacarose, essa solução é saturada, fica importante esse registro, e isso não tem corpo de fundo tudo isso a 50°C, maravilha, qual é a massa de cristais que se separam da mistura quando ela é resfriada para 30°C, os dados que foram fornecidos são os coeficientes de solubilidade a 30°C e a 50°C, veja que a 30 você tem 220 gramas de açúcar para cada 100 de água, são valores reais okay, e a 50°C, você tem 260 gramas de açúcar que você consegue dissolver em 100 gramas de água, bom, vejamos 540 gramas de uma solução, tudo isso a 50°C, te dá, justamente, uma massa de 390 gramas de sacarose e 150 gramas de água, eu fiz essa conta, olhe a nossa resolução, utilizando a proporção que você tem ali pelo coeficiente de solubilidade. 220 estão para justamente 100 gramas, então x ficam para 150, ou no caso y se você preferir. Até mais. ",Quimica
371413,"Olá, pessoal, aqui quem fala é o professor Bruno, sou professor de química do Objetivo e hoje faremos algumas questões sobre concentração de soluções, abordando conceito e a unidade ppm, okay. Bom, vejamos, se você tem 20 ppm de bicarbonato de cálcio, você tem 20 mg desse composto em 1kg desta solução, tudo bem, 20 para 1 kg, se a garrafa tem 1,5 kg de conteúdo total, você vai ter 30 mg, no caso do bicarbonato de cálcio, convertendo isso para grama, você vai ter 0,03 grama do bicarbonato de cálcio, que é o que você tem na letra c de casa. E a questão de número 3 é uma questão, difícil , ela fala o seguinte, o álcool hidratado utilizado como combustível veicular é obtido por meio da destilação fracionada de soluções aquosas, geradas a partir da fermentação da biomassa, durante a destilação o teor do etanol na mistura é aumentado até o limite de 96% em massa, considere que em uma usina de produção de álcool, no caso o etanol, 800 kg de uma mistura etanol água, com concentração de 20% em massa de etanol foram destilados, sendo obtidos 100 kg de álcool hidratado, cuja a concentração é de 96%, não se perca nos dados, a partir disso, é correto concluir que a destilação em questão gerou um resíduo com uma concentração de etanol em massa, então, cuidado, ele quer o quanto que sobrou no resíduo, veja na nossa resolução que foi feito um esquema muito simples para você entender. Pensando na água agora, você tem 640 kg de água no início, na mistura inicial, e apenas 4kg de água nesse destilado, portanto, houve a sobra de 636 kg de água no resíduo, então são 64 kg de álcool e 636 kg de água, se você somar estes dois valores, você fica com 700 kg de massa total, então 700 kg você tem o 100%, 64 kg de etanol você tem esse p, que é a porcentagem de etanol, é a porcentagem de álcool no resíduo, que dá algo em torno de 9,14%, lembre-se de que a porcentagem é a massa do soluto pela massa total da sua solução, por isso a gente fez a soma do 64 com o 636, 64 dividido por 700 dá algo em torno de 9,14%, multiplicando por 100 você obtém porcentagem, sem multiplicar por 100 você obtém esse valor equivalente na forma decimal, a alternativa dessa questão dificílima é a alternativa D, de dado. ",Quimica
371412,"Olá, pessoal, aqui quem fala é o professor Bruno, sou professor de química do Objetivo e hoje faremos algumas questõezinhas sobre diluição e mistura de soluções, okay? É uma questão de diluição bem clássica, bem padrão, muito boa, dê uma caprichada no estudo dessa questão. A questão de número 2 fala: em 100ml de uma solução 0,5 mol por litro de soda cáustica, foram adicionados a 150 ml de uma solução 0,8 mol por litro da mesma base. Questão 1 é o clássico da diluição, questão 2 é o clássico das misturas, tudo bem? Muito bem, você vai adicionar uma certa quantidade ainda desconhecida de água, para que esta concentração chegue, justamente, em 5%. Essa conta que foi feita ai de 5% vezes 100 mais X, tudo isso igual a 10, onde 10 é a concentração inicial em porcentagem, te permite calcular o X, que é o quanto de água que você adicionou nessa sua solução, tudo bem? ",Quimica
371411,"Olá, pessoal, aqui quem fala é o professor Bruno, sou professor de química do Objetivo e hoje faremos alguns exercícios sobre poluição das águas, okay. Item 2, variação do pH em função da distância e da direção da corrente de água, também faz sentido, o rio tem um curso obviamente, então, a partir do ponto do derramamento para trás, ao curso do rio, não teria problema, o problema é dali para a frente deste rio. O rio Tietê é mais ou menos poluído que um outro rio cuja a DBO é de 30 mg/l bom vamos lá, bom a DBO é um parâmetro de poluição de matéria orgânica no rio, quanto maior a DBO, maior a poluição por matéria orgânica desse rio, portanto, o rio Tietê é, de fato, mais poluído por ter 48 mg/l. Esses 48 mg é, justamente, a quantidade de oxigênio necessária para transformar toda essa matéria orgânica em CO2 e água, então, quanto maior a quantidade de matéria orgânica, maior a quantidade de oxigênio necessária para oxidar todo este composto orgânico, todos estes compostos orgânicos ali presentes, em cada litro de água do rio, quanto maior a DBO, mais poluída você tem na água, mais poluição você tem na água. O que significa? Esses metais, eles podem ser absorvidos ai por exemplo, por um ser humano, em baixos teores, em baixas concentrações no corpo dessa pessoa, isso vai gerar uma série de problemas de saúde e, muitas vezes, esses problemas são agudos e gravíssimos, por exemplo, o chumbo pode gerar retardo mental, ele pode, deixar a pessoa fora de si, você tem uma série, tem dezenas de consequências possíveis pela contaminação desses metais pesados, um outro problema vinculado ai a metais pesados, é que eles tem difícil excreção do corpo, eles tendem a se acumular e fica difícil para o nosso corpo eliminá-los pela urina, então, é um problema muito sério e você deve descartar ai corretamente seu lixo, principalmente esse lixo eletrônico, ou mesmo pilhas e baterias, hoje em dia para a lei brasileira qualquer lugar que vende pilha ou bateria teoricamente é obrigado a recebê-las de volta, se você tem pilhas velhas ou usadas, leve a algum mercado onde, teoricamente, eles tem um lixo especial, onde essas pilhas e baterias são levadas à reciclagem, todo esse material tóxico interno é reaproveitado para a confecção de novas pilhas, uma informação importante, do ponto de vista ambiental e sustentável, tudo bem? ",Quimica
371410,"Olá, pessoal! Aqui quem fala é professor Bruno e, agora, nós vamos fazer algumas questõezinhas sobre o seu módulo, ok? Depois da flecha você deve colocar o dois como coeficiente estequiométrico, O3, o três é o subscrito, aquele número pequeno que indica quantos átomos daquele elemento, no caso, o oxigênio, você tem cada uma das moléculas, tá? Três de O2, flecha, dois de O3. O quatro é o coeficiente estequiométrico, aquele número grande que vem à esquerda da substância, CL2 mostra a fórmula desse componente. Vejamos, aqui, a questão número três: ""Em uma transformação química, ocorre alteração da natureza das substâncias com a formação de novas substâncias. Os gases não tóxicos N2 e O2 reagem formando o gás tóxico NO. Escreva a equação química para a reação esquematizada."" Seguindo o mesmo padrão das questões um e dois, você tem, antes da flecha, duas moléculas de cada uma dessas substâncias. Perceba que você não encontra nas alternativas, nenhuma que diga exatamente a quantidade de moléculas que foi colocada no desenho, mas você consegue uma que tem a simplificação desses valores diretos, tudo bem? ",Quimica
371409,"Olá, pessoal, aqui quem fala é o professor Bruno, sou professor de química do Objetivo e hoje vamos fazer alguns exercícios sobre dispersões e coloides. Bom, as soluções tendem a ser transparentes e os colóides tendem a ter efeito Tyndall, que é o efeito do espalhamento de luz, então se esse feixe de luz é espalhado, se você consegue ver algo turvo, pela dispersão da luz, você tem ali, com certeza, uma dispersão coloidal. Então tá ai, é assim que você diferencia uma solução de uma dispersão coloidal, tá legal, eu te vejo em uma próxima oportunidade e até mais. ",Quimica
371408,"Olá, pessoal. Aqui quem fala é o professor Bruno. Aí ele te traz dois exemplos. Veja lá: quando átomos de configuração eletrônica 1S2, 2S2, 2P6 e 3S2 Reagem com átomos de configuração que terminam em 2P5, a formação de cátions e ânions respectivamente. Quem perde elétrons fica positivo, perdeu 2 ficou com carga 2+, certo? Quem tem 5 tende a receber 3, é o que falta para 8, quem tem 6 tende a receber 2, é o que falta para 8, quem tem 7 tende a receber 1, é sempre assim que você trabalha regra do octeto para esses elementos. Vejamos a questão de número 2 que fala: qual forma molecular do composto formado na questão anterior... seja o símbolo do primeiro Elemento A e B do segundo?. Então vamos lá: se o 1º elemento A, é bivalente ele é um A2 mais. ",Quimica
371407,"Olá, pessoal, aqui quem fala é o professor Bruno. Então, veja lá: o número atômico do fósforo é igual a 15 portanto ele tem 15 Elétrons. Vamos lá: se o fósforo tem 5 elétrons na camada de valência e ele vai fazer a ligação covalente, afinal ele vai se ligar a um outro ametal, a tendência é que ele faça 3 ligações covalentes, não é? Justamente o que falta pra 8. O flúor tem 7 na camada de valência portanto a tendência é que ele faça 1 ligação. Portanto, a única estrutura coerente em relação a essas informações é a estrutura que você tem na letra D, de dado. Então, o B deve ser o elemento central, fazendo 3 ligações covalentes Simples com 3 átomos diferentes de ar, tá certo? Muito bem. Essas foram as nossas questões desse módulo, a gente se vê numa próxima oportunidade ",Quimica
371406,"Olá, pessoal aqui quem fala é o professor Bruno, professor de química do Objetivo. Existe alguns macetes aí também pra você utilizar. Então, ele pergunta: entre essas moléculas, pode-se afirmar que são polares apenas as moléculas c e d, que é o que você tem na alternativa E, de elefante. Letra d, você tem o HBr, linear, com dois átomos diferentes apenas, portanto, isso ai é com certeza polar, e a letra e você tem a água, que não preciso nem dizer que ela é polar, molécula mais importante de todas, tem que saber que a água é polar e muito polar. 3, a molécula do metano é apolar, mas a molécula do hidreto de berílio é polar, o metano é realmente apolar, é um tetraedro com pontas iguais mas o hidreto de berílio é apolar, você tem o berílio central e os hidrogênios periféricos formando um ângulo interno de 180º, a molécula é linear, então, a letra, letra não, item 3, você tem aí uma molécula apolar no hidreto de berílio, portanto o item 3 é falso. ",Quimica
371405,"Olá, pessoal aqui quem fala é o professor Bruno. O que importa para a gente é que está ali naquela relação de três símbolos químicos dados pelo elemento x? O elemento genérico X. Um dos átomos fornecidos tem número de massa 3, o número atômico 2, o outro, número de massa 4 e número atômico 2, e no outro, número de massa 5, número atômico 2. Vamos lá: número atômico é aquele número que fica embaixo, do lado esquerdo, é o número de prótons nesse átomo, o que fica em cima é o número de massa, é a soma do número de prótons mais o número de nêutrons, certo? Que eles são isótopos Caso você prefira. Então vejamos lá: se A e C são isoeletrônicos o número de prótons de A é igual o número de prótons do C, isoeletrônicos, mesmo número de elétrons, se são átomos o número de elétrons é sempre igual o número de prótons, está certo? São valores sinônimos. É isso, eu fico por aqui e até uma próxima oportunidade ",Quimica
371404,"Olá, pessoal, aqui quem fala é o professor Bruno. A água é a substância mais esquisita que você pode conhecer. Portanto, o item 3 é falso. Como o magnésio, sulfato, entre outros. É isso, as nossas 3 questões foram feitas. ",Quimica
371403,"Olá, pessoal, aqui quem fala é o professor Bruno, sou professor Química, do Objetivo, e hoje faremos alguns exercícios sobre o módulo 4: níveis e subníveis de energia. Então, na letra A você tem 1s2, 2s2 e 2p6, na camada 3 você tem 3s2, 3p6 e 3d3. Vai seguindo as flechas, não tem erro, no subnível S você consegue colocar dois elétrons, no P são 6, no D, 10 e no F, o máximo seria 14, mas você nem chega a usar toda capacidade dele, basta colocar 4 elétrons no 4F. Veja na nossa resolução na alternativa C, no item C, ele fala K2, L8, M18, N22, O8 e P2. Fica minha sugestâo aí e a gente se vê numa próxima oportunidade, até mais ",Quimica
371402,"Olá, pessoal. Aqui quem fala é o professor Bruno, sou professor de química do Objetivo e hoje nós vamos fazer exercícios do módulo 2. Modelos atômicos de Demócrito, Dalton e Thomson. Bom, na terceira figura você tem ali um sombreado que mostra a deflexão dos elétrons em função do campo elétrico perpendicular que foi colocado, tudo bem? Item 3, os raios catódicos são constituídos por prótons, não é Verdade, isso é falso. Pela teoria de Dalton, pelo modelo de Daton, modelo seria o melhor termo, os átomos do mesmo elemento químico seriam idênticos, coisa que não acontece no modelo atual. A gente se vê numa próxima oportunidade, até mais. ",Quimica
371401,"Olá, pessoal, aqui quem fala é o professor Bruno, sou professor de Química do Objetivo e hoje faremos alguns exercícios sobre o módulo 3, um módulo sobre modelos atômicos de Rutherford-Bohr e falaremos um pouquinho dos quarks. Então, rapidamente: Dalton, aquele modelo da esfera maciça e indivisível, o modelo de Thomson é um modelo onde você tem uma esfera positiva, maciça, com partículas negativas cravadas em cima dela. Bom, o modelo Rutherford é aquele modelo orbital do átomo, você tem justamente o núcleo, você tem os elétrons que orbitam ao redor deste núcleo. Então a partir disso o Rutherford imaginou que o átomo tinha duas grandes regiões, um núcleo que seria positivo Denso, e uma eletrosfera com elétrons em movimento ao redor desse núcleo. Não, um elétron para ir de uma órbita mais interna para uma órbita mais externa ele absorve energia, o elétron absorveu energia e por isso que ele vai para uma órbita mais externa, quando o movimento é o contrário: da órbita mais externa para uma órbita mais interna, aí, sim você tem uma liberação de energia de dentro para fora Absorve, de fora pra dentro libera energia. ",Quimica
371400,"Olá, pessoal. Aqui quem fala é o professor Bruno. O numero atómico, o número de nêutrons, e o número de massa de um átomo são expressos respectivamente por 3x, 4x-5 e 6x+3. Conclui-se que, se ele deu tudo em função de X, e a gente sabe que o número de massa de 1 átomo é exatamente a soma do número atômico pelo número de nêutrons, você consegue montar uma equação de primeiro grau Então veja lá, o número de massa foi dado justamente por 6x+3. Isso tem que ser igual a 3x + 4x -5. Isolando o X você vai encontrar o valor igual 8. Portanto, o número de prótons é igual a 24 O número de nêutrons é igual a 27. Qualquer átomo com 11 prótons é 1 átomo de sódio, independentemente da quantidade de nêutrons e, portanto, dá massa que ele possua, que é o número que você identifica na parte de cima, do lado esquerdo do símbolo. 8x=5x+12. Passando 5x para o outro lado fica 3x=12; passo 3 dividindo e esse X=4. Então, se você quiser descobrir todos esses valores de número atômico de massa para A e B, você pega o 4, coloca no lugar do X e faz as continhas propostas pra essas expressões. 16 é a metade de 32. Portanto, o número de prótons e nêutrons é, com certeza, o mesmo para o átomo A. Alternativa D de dado responde a terceira questão. Certo? ",Quimica
371399,"Olá, pessoal. Aqui quem fala professor é o Bruno. Aristóteles acreditava que a matéria poderia ser dividida infinitas vezes, certo? O enunciado pediu, justamente, o conceito atual. Vejamos a última questão, que fala: Dalton admitiu que a matéria é descontínua, ou seja, constituída por átomos. Os átomos interagir de forma distinta, ligando-se a outros átomos, que não estavam ligados inicialmente, e aí sim você tem a reação. O próprio enunciado diz que, pela teoria de Dalton, os átomos seriam imutáveis. ",Quimica
371398,"Olá, pessoal. Aqui quem fala é o professor Bruno. Lavoisier aqueceu lentamente a retorta contendo uma massa conhecida de mercúrio e observou o aparecimento de material avermelhado, que é o óxido de mercúrio, na superfície do mercúrio contido na retorta. O que sobra dentro daquele tubo é, basicamente, nitrogênio e mais alguns resíduos de outros gases presentes na atmosfera. Uma das razões para que a extração e o uso do ferro tenham ocorrido após a do cobre ou a do estranho, seria qual dessas razões? Kavendish pensou que o ar inflamável vinha, de fato, dos metais e não do ácido. ",Quimica
371397,"Olá, pessoal. Aqui é o professor Bruno. Por isso que você divide por 2 no final então da 60+120 dividido por 2, são 90 arestas. Essa é a queestão de número 2. E para gente fechar, temos aqui a questão de número 3, que fala: há poucos anos, cientistas descobriram que está ocorrendo um fenômeno que pode afetar muito o equilíbrio da biosfera na terra Por essa contribuição, os químicos Mário Molina, Paul Krutzen e mister Holland receberam o prêmio nobel de química de 1995. Letra B, considerando as equações químicas acima, qual é a substância resultante da atividade humana quee provoca esse fenômeno? Justifique. Se você observar ali na sequência de reações existe o consumo de ozônio, que é o O3, e existe a formação de O2, que é o gás oxigênio. ",Quimica
371396,"Olá, pessoal. Aqui quem fala é o professor Bruno. Vamos lá. Latinha de refrigerante é feita de alumínio. Você vai chegar até o elemento Gálio, e aí o último dado da Elsa deu 1, ele vai subir uma unidade E você vai andar 1 casinha pra cima e vai chegar exatamente no quadradinho Al, que é o do alumínio. Logo começou a sentir falta de ar e, ao mesmo tempo, notou um painel como o da figura, em que cada quadrado era uma tecla. Portanto, pra você respirar bem, esses 2 gases são os principais. ",Quimica
371395,"Olá, pessoal. Aqui quem fala é o professor Bruno. Vamos ver a letra A. A solução de glicose em água, ele fala que dá para separar por filtração, o que não é verdade. Apenas checando a letra E, água e óleo: cristalização fracionada. O sulfeto de carbono vai dissolver o enxofre, depois disso você teria que acoplar outros procedimentos. Filtração vai ser boa para separar o enxofre da água, que o número 4. Você retém o enxofre no papel de filtro, e água passa por ele numa boa. ",Quimica
371394,"Olá, pessoal. Aqui quem fala é o professor Bruno. De fato, forma um sistema interessante para ser parado por filtração. Se você avaliar as alternativas, a alternativa E é ótima pra isso: água mais carvão em pó. O carvão é insolúvel na água Então fazer uma filtração permite a retenção do carvão em pó no papel de filtro e a passagem de água pelo papel, certo? Você tem ali blocos furados por onde passam o fluxo de água, representados pela seta vermelha. Então, esse é o procedimento clássico dos garimpos. É uma atividade insustentável, pois você acaba descartando mercúrio na no rio ou mesmo na nossa atmosfera. ",Quimica
371393,"Olá, pessoal. Aqui quem fala é professor Bruno, e agora nós vamos fazer algumas questões sobre separação de misturas, ok? Bom, esses 3 sais são pós brancos. Afinal, com água quente você conseguirá dissolver o cloreto de chumbo 2. Fazendo mais uma filtração, você retém o cloreto de prata no papel de filtro. Na segunda fase, seria o dióxido de silício, basicamente areia. Depois, basta secar essa solução, basta evaporar esse solvente e você vai obter o cloreto de sódio puro e separado das outras 2 substâncias. ",Quimica
371392,"Olá pessoal, aqui quem fala é o professor Bruno e agora nós vamos fazer algumas questões sobre o módulo 6. 1) O hidrogênio (H²) é um combustível do futuro. A partir dela e desse enunciado pode-se apresentar o que é verdade, o que se mantém e o que não se mantém. Vamos ver: o número de átomos, número de moléculas e o número de massa, a massa total que você tem no sistema. Você também não tem nenhum aparecimento de átomo. Portanto, 2) não se mantem constante. ",Quimica
371391,"Olá pessoal, aqui quem fala é o professor Bruno. Você observa que a bolinha flutua na água e que essa bolinha, a mesma bolinha afunda no álcool Podemos concluir, portanto, que a água tem maior densidade que o álcool. Fica aí a resposta, letra C responde perfeitamente Veja a questão de número 2. Ele fala: uma barra de um certo metal de massa 37,8 foi introduzida no cilindro graduado contendo água. Então, esse aumento de volume causado pela inserção da barra é justamente o volume dessa barra Agora se você já tem a massa 37,8 gramas e agora você acabou de deduzir o volume, vamos considerar centímetros cúbicos ou MLs eles você consegue calcular a densidade desse metal basta dividir os 37,8 por 14 Fazendo essa conta, você encontra densidade igual a 2,7 gramas por centímetro cúbico. Portanto, a letra D responde perfeitamente essa questão. Com as alternativas que foram dadas, a alternativa D é a única plausível É isso. ",Quimica
371390,"Olá pessoal, aqui quem fala o professor Bruno Vamos fazer algumas questões sobre o seu módulo 5. Vamos lá. 1ª questão fala: Aquecendo-se continuamente uma substância pura (pressão constante) quando se observa a passagem do estado sólido para o líquido, a temperatura do sistema. Então o ponto de fusão de A é superior a esses 120° que você tem apresentado no gráfico. A letras B fala: A amostra C não constitui substância pura por não manter as temperaturas de fusão e ebulição constantes. Portanto, isso configura uma curva. Entre os tempos, entre os minutos e do eixo dos tempos 6 e 9 min você tem um patamar. Bom, se a substância X for impura, significa que tem outras substâncias presentes naquele sistema. ",Quimica
371389,"Olá, pessoal! Aqui quem fala é o professor Bruno e, agora, nós vamos fazer algumas questões sobre o seu módulo, ok? Três moleculinhas dadas por bolinhas azuis, representando os átomos de hidrogênio, você tem uma molécula de nitrogênio, representada por átomos verdes, o elemento nitrogénio, átomos verdes, e, depois, você tem amônia, com três hidrogênios para cada nitrogénio. Fazendo a soma de dois com três com um com três, que são esses quatro coeficientes esquiométricos, essa soma dá o valor igual a nove, tá? Perceba que alternativa ""D"", de dado, te dá essa informação, tudo bem? Porque você precisa do dobro de moléculas de hidrogênio para reagir com as moléculas de oxigênio, está certo? Então, esta questão é uma questão discursiva, não tem alternativa, você consegue formar cem moléculas de água, está certo? ",Quimica
371388,"Olá, pessoal! Aqui quem fala é professor Bruno e, agora, nós faremos algumas questões sobre o seu módulo, ok? Que é aquilo que você tem na ferrugem. A água muda a estrutura das moléculas, portanto, é fenômeno químico, tá? Zero um é químico. No dezesseis, ""a formação de ferrugem sobre uma peça de ferro deixada ao relento"", aí, sim, é fenômeno químico, está certo? Com isso, libera essa energia e, de fato, nós nos mantemos vivos através dessa reação química, através desse fenômeno químico, está certo? ",Quimica
371387,"Olá pessoal, aqui quem fala é o professor Bruno e agora nós vamos fazer algumas questões sobre o seu módulo 3. Questão 1) Ao escreverem em uma folha de papel utilizando um lápis de grafita, podemos afirmar que... Analisando as alternativas você vai marcar a alternativa E) O papel risca o grafita Quando você usa o lápis no papel, quem se desgasta, de fato, é o tubo de grafita. Portanto, a questão é muito simples e tranquila. Está certo, não depende da quantidade. Já o volume é uma propriedade extensiva. Se você consegue transformar o material em um fio, ele tem alta ductilidade. ",Quimica
371386,"Olá, pessoal. Aqui quem fala é o professor Bruno e, agora, nós vamos fazer mais algumas questões relacionadas ao seu módulo, ok? Veja a questão de número dois, ela fala: ""Assinalar se o material é homogêneo ou heterogêneo e dar o número de fases"". Bom, o granito é uma rocha formada por quartzo, feldspato e mica. Muito bem, três, gás de botijão, mistura de gases, principalmente propano e butano, usado como combustível. Bom, os cubos de gelo e água são feitos do mesmo componente, da mesma substância, H2O. Essa foi a questão de número três, nossa última questão. Eu me despeço de você, deixo um abraço. Até uma próxima oportunidade! ",Quimica
371385,"Olá pessoal, aqui quem fala é o professor Bruno. Então uma molécula possui 2 átomos de nitrogênio e por isso que alternativa D está incorreta. A gente já falou né. É apenas a letra C. Portanto, Ca seria o o cálcio. E o xenônio não é dado somente pela letra X. É dado pela letra X com a letra e, Xe. Então bebemos moléculas de água que são, de fato, diferentes desse agregado de dois átomos de hidrogênio com um átomo de oxigênio. ",Quimica
371384,"Olá pessoal, aqui quem fala é o professor Bruno e agora nós vamos fazer mais algumas questões sobre o seu modo hóquei em gelo da 1os. Portanto, são 12 bolinhas 4) O número total de moléculas representadas no sistema é igual a 6. Verdade. 32) O sistema é uma mistura de seis componentes. Verdade, perfeito. Veja o 2) O etanol ou álcool comum é uma substância pura composta. A molécula de anilina mencionada no texto é formada por 14 átomos. ",Quimica
371383,"Olá pessoal, aqui quem fala é o professor Bruno e agora nós vamos fazer algumas questões sobre o seu módulo 7. 1) Um frasco contendo bicarbonato de sódio foi pesado e apresentou um valor em massa inicial indicado pelo bloco conduzido na figura. E a lei da conservação das massas é justamente a lei de Lavoisier. Todas as massas estão em gramas Vejamos a 1ª experiência: A + B = C. A lei da conservação das massas deve ser obedecida, portanto X só pode ser igual a 6. Afinal, 28 + 6 dá 34. Usando esse procedimento, foram feitos 2 experimentos: No 1º, 5 gramas de mercúrio e 1 de enxofre reagiram, formando 5,8 gramas do produto com as sobras de 0,2 de enxofre No 2º houve a mistura de 12 gramas de mercúrio com 1,6 de enxofre, fornecendo 11,6 gramas do produto, restando 2 gramas de mercúrio. Você usa exatamente tudo em dobro. A massa de enxofre, a massa de mercúrio e a massa do produto que se forma também Portanto, é desse jeito que você prova a lei de Lavoisier e a lei de Proust. ",Quimica
371382,"Olá pessoal, aqui é o professor Bruno falando. A experiência forma a base das observações que define os problemas que as teorias têm de explicar e provê um modo de conferir a validez de novas teorias"". Esse item já é o correto. Você tem essa discussão sobre a teoria sobre a forma de como tudo isso acontece e esse é bem completo e ele já responde bem a primeira questão. Vamos fazer uma rápida checagem nas outras alternativas. A letra B) ""A ciência é o mesmo que tecnologia"". Não, com certeza não é. Letra C) ""A ciência é um compêndio imutável de verdades absolutas"". A ciência depende da evidência, a ciência não depende de verdades, a ciência não depende de fé, aquilo que você acredita. Você tem algo coerente que é dado em função das evidências que você consegue a partir de uma boa experimentação, certo? Letra D) ""A ciência não é uma atividade humana"". Errada, a ciência é exclusivamente uma atividade humana, nenhum outro animal consegue fazer ciência em função da coerência que nós seres humanos possuímos Na letra E) ele fala - ""A Química é má"". Isso também é uma concepção incorrenta sobre a Química. A Química pode ter consequências ruins se usada de forma antiética, de forma inadequada. Dizer que a Química é má é uma visão muito ingênua da nossa ciência. Muito bem, então na primeira questão, a alternativa A responde legal. Vamos ver a questão de número dois que fala: ""Assim como acontece com as outras ciências naturais a Química se baseia na observação dos fatos da natureza. Agindo sobre a natureza, o homem a transforma transformando-se. Muitas vezes, para a solução de um problema prático, é necessário que a Química atue em conjunto com outras ciências, ou seja, que proporcione a interdisciplinaridade dos fatos"". Ele fala que a Química deve preferencialmente ser apresentada aos alunos de modo que eles possam reconhecê-la como... Vamos ver as alternativas. Na letra A ele fala: A) Ramo do conhecimento humano que prioriza teoria em detrimento da prática. Não, isso não é verdade. Você tem teorias para explicar alguns fenômenos, não não há uma prevalência da parte teórica sobre a prática e nem vice-versa. Uma alternativa incorreta. Letra B) ""Ciência restrita aos laboratórios de pesquisa de grandes indústrias e universidades"". Muito pelo contrário, você deve observar a Química no seu dia-a-dia. É por isso que você estuda tanto a Química, para que você consiga interpretar-la corretamente. Para que você consiga percebê-la perto de você, de fato. Letra C) ""Parte da cultura humana que influencia outras áreas do saber e é influenciada por elas"". Sem dúvidas, né. A ciência é influenciada pela tecnologia, pela sociedade assim como a ciência também influencia a tecnologia e a sociedade. Você tem aí uma tríade que tem uma interdependência absolutamente de mão dupla, um influencia o outro o tempo todo, por isso que a questão de número dois é respondida pela alternativa C Vamos checar a alternativa D e E rapidamente. D) ""Disciplina escolar necessária ao treinamento deles para serem aprovados em concursos ou vestibulares"". Uma visão muito restrita, você tem que pensar muito além disso. Letra E) ""A ciência moderna criada pela humanidade para solucionar problemas de poluição ambiental"". A química também ajuda nas soluções em relação à poluição do meio ambiente mas ela não se restringe simplesmente a isso, tá certo? Eu deixo aqui um abraço e até uma próxima oportunidade. ",Quimica
371381,"Olá pessoal aqui quem fala é o professor Bruno e agora vamos fazer algumas questões sobre o seu módulo 8. 1) Dada a reação N2 + 3H2 + 2H3, na qual todas as substâncias são gasosas, se utilizarmos 20 litros de gás nitrogênio qual o volume de amônia que será produzida nas mesmas condições de temperatura e pressão? Bom, na Lei de Gay-Lussac que você observa a manutenção da proporção dos volumes em função da proporção dos coeficientes estequimétricos, é observável pela equação que a proporção de hidrogênio -> amônia é de 1 para 2. Portanto se houve a inserção de 20 litros de gás nitrogênio e ele reagiu completamente, haverá formação de 40 litros de gás amônia Essa é a primeira questão, 40 litros de amônia. Como que você descobre esse balanceamento? Você pode descobrir justamente pela proporção dos volumes que foi apresentado Você tem 2 litros do ASCLX formando 3 litros do CL2. Portanto, para que esse balanceamento esteja correto, aquele X do ASCL só pode ser igual a 3. Portanto, alternativa letra C. Muito bem, nossa última questão. Fala o seguinte: para a equação abaixo têm-se valores estequiométricos colocados nos quadros 1 e 2. Muito bem, você tem ali tem nitrogênio e hidrogênio dando amônia. Afinal, 28 + 6 igual 34. Em 2, você consegue verificar a lei de Gay-Lussac. Até mais ",Quimica
371380,Olá pessoal aqui quem fala professor bruno é hora nós vamos fazer algumas questões linha sobre o seu módulo Ei vamos lá a 1os. parágrafo quando se fala que não se podia imaginar sequer 1 corpo terminada estado nele continuaria até que 1 fator qualquer o retirasse desse estado Se referem né se tá certa inércia 1 propriedade geral da matéria tá certo do que tem massa tem inércia tá certo inércia é aquela propriedade geral onde você observa a manutenção do seu estado de movimento se algo está em repouso aquilo tende a permanecer em repouso até que algo E modifica esse estado de repouso se algo está em movimento este corpo tende a continuar em movimento até que algo modificasse estado de movimento dá certo portanto na 1os. recipiente apresentou waco no centre or que o 2os. ,Quimica
371379,"Olá pessoal, aqui quem fala é o professor Bruno e hoje nós vamos fazer algumas questões sobre esse módulo 3. Vamos lá. 1) Um conjunto constituído por um ventilador, um recipiente com bolinhas de isopor pode ser utilizado como modelo para representar os estados da matéria. Não tem segredo nenhum, então descarte: denso; frio; quente e rarefeito. Portanto, a diferença na densidade também é observada O que você encontra na alternativa E) As três propriedades são diferentes. Então o abaixamento da temperatura mostra exatamente a diminuição da energia cinética dessas moléculas. Deixo um abraço pra você ",Quimica
